Closed,SB25092563,3149000,3028000,1976,3767,31118,04/28/2025 12:00:00 AM,07/20/2025 12:00:00 AM,08/28/2025 12:00:00 AM,83
Closed,SB24188125,3179000,3050000,1987,3324,16343,09/16/2024 12:00:00 AM,11/26/2024 12:00:00 AM,12/20/2024 12:00:00 AM,71
Closed,PV24017242,3260000,3060000,1979,4149,18518,01/29/2024 12:00:00 AM,04/11/2024 12:00:00 AM,05/14/2024 12:00:00 AM,73
Closed,PV24097622,3495000,3110000,1979,4092,18514,05/14/2024 12:00:00 AM,01/13/2025 12:00:00 AM,01/31/2025 12:00:00 AM,244
Closed,PV25084872,2999000,3150000,1980,3164,19893,05/19/2025 12:00:00 AM,06/30/2025 12:00:00 AM,07/25/2025 12:00:00 AM,42
Closed,PV24040838,3200000,3150000,1988,3218,21223,03/01/2024 12:00:00 AM,03/08/2024 12:00:00 AM,04/11/2024 12:00:00 AM,7
Closed,SB25108813,3295000,3250000,2000,3334,17283,05/16/2025 12:00:00 AM,06/16/2025 12:00:00 AM,07/17/2025 12:00:00 AM,31
Closed,SB24128348,3500000,3250000,1999,3727,17476,05/20/2024 12:00:00 AM,08/12/2024 12:00:00 AM,09/20/2024 12:00:00 AM,49
Closed,PV24095248,2899000,3300000,1979,4792,14387,05/19/2024 12:00:00 AM,06/01/2024 12:00:00 AM,07/03/2024 12:00:00 AM,11
Closed,PV23190881,3490000,3400000,1998,3286,21799,10/12/2023 12:00:00 AM,01/15/2024 12:00:00 AM,03/05/2024 12:00:00 AM,94
Closed,PV25241586,3250000,3500000,1988,7273,15381,10/16/2025 12:00:00 AM,11/10/2025 12:00:00 AM,11/18/2025 12:00:00 AM,11
Closed,PV25236739,3499999,3610000,1999,3585,17496,10/09/2025 12:00:00 AM,10/18/2025 12:00:00 AM,11/25/2025 12:00:00 AM,9
Closed,SB25215492,3698000,3750000,2008,4160,20292,09/12/2025 12:00:00 AM,09/18/2025 12:00:00 AM,11/07/2025 12:00:00 AM,6
Closed,PV24207400,3995000,3850000,1990,5630,10736,10/07/2024 12:00:00 AM,10/31/2024 12:00:00 AM,12/03/2024 12:00:00 AM,24
Closed,SB25027415,3998000,3980000,1990,4732,12387,04/21/2025 12:00:00 AM,08/18/2025 12:00:00 AM,09/04/2025 12:00:00 AM,119
Closed,PV25273121,3999000,3999000,1992,5341,18458,12/09/2025 12:00:00 AM,01/06/2026 12:00:00 AM,01/21/2026 12:00:00 AM,28
Closed,PV24159130,4099000,4000000,1999,4511,17280,08/05/2024 12:00:00 AM,08/11/2024 12:00:00 AM,08/23/2024 12:00:00 AM,6
Closed,PV24073994,4100000,4000000,1983,3750,22787,04/14/2024 12:00:00 AM,06/06/2024 12:00:00 AM,06/26/2024 12:00:00 AM,49
Closed,PV23140785,3595000,4250000,1999,3334,19154,07/30/2023 12:00:00 AM,08/12/2023 12:00:00 AM,09/11/2023 12:00:00 AM,8
Closed,PV24074396,4500000,4285000,1979,4234,18404,04/15/2024 12:00:00 AM,05/28/2024 12:00:00 AM,07/16/2024 12:00:00 AM,43
Closed,SB23132909,4500000,4450000,2000,4678,19027,08/11/2023 12:00:00 AM,08/31/2023 12:00:00 AM,10/06/2023 12:00:00 AM,19
Closed,PV23172751,4750000,4450000,1999,5065,24559,09/14/2023 12:00:00 AM,06/05/2024 12:00:00 AM,07/19/2024 12:00:00 AM,33
Closed,PV24059214,5299000,5344000,1999,5772,17489,03/25/2024 12:00:00 AM,03/29/2024 12:00:00 AM,04/19/2024 12:00:00 AM,3
